,weight_salary,weight_wealth,weight_sibling,weight_complexion,weight_height,weight_bmi,_pset_hash,_pset_id,_run_seq,_pset_seq,_run_id,_calc_dir,_time_utc,_exec_host,topsis_score,topsis_rank,_pset_runtime
1628,1,3,1,1,3,3,48f8deceee0984dbfefcd878cc6a3fed55a8085a,40f93c21-8cac-469a-8a27-65ae0f160275,2,1628,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.157212734,krishna-ThinkPad-P14s-Gen-2a,0.8793051423439046,1,0.002252817153930664
1629,1,3,1,2,1,1,f3745432ed5fa2c16aaf1f30707e9cc5a30b0184,b81508d4-fb68-4129-9bcd-cb4d458e52b6,2,1629,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.159477949,krishna-ThinkPad-P14s-Gen-2a,0.822391582938023,1,0.0023043155670166016
1630,1,3,1,2,1,2,c14b67f089a9861bc78ff55610b2e56b8666b883,1cc6caaf-dec0-4690-acb5-75a0f2f2f9af,2,1630,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.161794186,krishna-ThinkPad-P14s-Gen-2a,0.8401891891752578,1,0.0022504329681396484
1631,1,3,1,2,1,3,925967abab50bd85cbe4aabff11961ff9d0e3823,883fb34c-f663-45e4-b103-639bd9e08085,2,1631,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.164058447,krishna-ThinkPad-P14s-Gen-2a,0.8579385283516474,1,0.0023038387298583984
1632,1,3,1,2,2,1,34a005f41b73b99c94f021d54fdfb4dcfa22973f,8bea97b4-2098-4f8c-82c7-b8066c634e78,2,1632,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.166374683,krishna-ThinkPad-P14s-Gen-2a,0.822090176599938,1,0.0022804737091064453
1633,1,3,1,2,2,2,c9cab38c559e0c0febc33d0e0cc5d0a53cc76e77,26850b9f-35b6-4675-aa54-76af39a48d52,2,1633,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.168667078,krishna-ThinkPad-P14s-Gen-2a,0.8399250125536621,1,0.0022804737091064453
1634,1,3,1,2,2,3,69b9de99f3fe43db9e1368c1d84bd267a617a67d,a7113b95-e507-4866-85ec-1bcd9271fab6,2,1634,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.170959949,krishna-ThinkPad-P14s-Gen-2a,0.8577179329969772,1,0.002288341522216797
1635,1,3,1,2,3,1,95b29013aca4d05b2f11df4aae719efa74a0f719,60ccb84d-43ed-4731-994b-a0cc5a9f864f,2,1635,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.173260450,krishna-ThinkPad-P14s-Gen-2a,0.8215900413302539,1,0.0022644996643066406
1636,1,3,1,2,3,2,08328eafb74d15fdbc20a85b3c796ac6838ae3de,a5c03eef-cd26-4684-adca-21cf47c993f8,2,1636,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.175537586,krishna-ThinkPad-P14s-Gen-2a,0.8394864556472142,1,0.0022881031036376953
1637,1,3,1,2,3,3,f91191f78333271dc436a0945152330abf2e48ee,365194ba-e8ea-445f-aa59-49e31a2707f8,2,1637,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.177837849,krishna-ThinkPad-P14s-Gen-2a,0.857351535356353,1,0.0022878646850585938
1638,1,3,1,3,1,1,ccf0d458dce50dcbc062a66b16f028252f05b1a4,aefb219d-87d1-4e84-88a0-d4b9b6c4bef6,2,1638,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.180137873,krishna-ThinkPad-P14s-Gen-2a,0.7857777141163229,1,0.0023217201232910156
1639,1,3,1,3,1,2,2b1245bd164e763d9bd05195ebe428f956d2ac8d,e1cbf380-35ca-43d8-913c-a9a843bccd03,2,1639,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.182472706,krishna-ThinkPad-P14s-Gen-2a,0.8076108899092274,1,0.002264738082885742
1640,1,3,1,3,1,3,01265f3c431b00bee255a47ffaac1654f7b1c450,9b937656-c00d-4e63-a55a-ee34f9c5c3a3,2,1640,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.184750080,krishna-ThinkPad-P14s-Gen-2a,0.8302278332208715,1,0.0022542476654052734
1641,1,3,1,3,2,1,135419105fec4242fcadbf03dfbfc83213dbe975,12d1de91-46ff-433e-875d-9a1b5a177e6f,2,1641,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.187016487,krishna-ThinkPad-P14s-Gen-2a,0.7855738351304553,1,0.002294301986694336
1642,1,3,1,3,2,2,35629a9c0f3405d3119edddcfc53b290c48a4d9e,cda232e5-fecf-4c13-abf9-699d31630f0e,2,1642,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.189322948,krishna-ThinkPad-P14s-Gen-2a,0.8074252722834928,1,0.002271413803100586
1643,1,3,1,3,2,3,468cd2e7bbfbcd00b473b065671c57403d1dc24c,693e895e-030e-4100-814a-dc8d439ddf1b,2,1643,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.191606760,krishna-ThinkPad-P14s-Gen-2a,0.830066081910737,1,0.002287149429321289
1644,1,3,1,3,3,1,5a1bf5cf681f7d7645588464241db1689d63b787,f6bd5e9d-fceb-4b00-9081-e665cd3c69e3,2,1644,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.193905830,krishna-ThinkPad-P14s-Gen-2a,0.7852350454902182,1,0.0022683143615722656
1645,1,3,1,3,3,2,a18625575bd1d00818ffd4a2bb2e79e4a7141fdc,d070b075-3b3a-4b4a-b2a1-167bdacbeb1d,2,1645,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.196186543,krishna-ThinkPad-P14s-Gen-2a,0.8071167419938209,1,0.002283811569213867
1646,1,3,1,3,3,3,4e5c00acf8c4d4e5a1cb15b2fd2e6ece7f71a331,b47d440b-e95c-4fea-a709-a918514791cb,2,1646,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.198482990,krishna-ThinkPad-P14s-Gen-2a,0.8297971393262272,1,0.0022668838500976562
1647,1,3,2,1,1,1,34919568cd1e43aa86b1f6fef505cc649a702fa5,a0543299-ea11-4f93-8b65-f2cbe6b662fe,2,1647,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.200762272,krishna-ThinkPad-P14s-Gen-2a,0.8675409352986948,1,0.002260923385620117
1648,1,3,2,1,1,2,41003ae8344503f25964bb6c94fa75e2d9b84762,cb567bc8-4a82-4eaf-a429-689ce82415ff,2,1648,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.203035116,krishna-ThinkPad-P14s-Gen-2a,0.8767402842729916,1,0.0022678375244140625
1649,1,3,2,1,1,3,71c67a56293fd83d82680b6279b9888c386e6c69,39bf8950-d18d-430a-a306-89796e6618fd,2,1649,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.205315113,krishna-ThinkPad-P14s-Gen-2a,0.8862031568641635,1,0.002247333526611328
1650,1,3,2,1,2,1,fee547996bef9cc815b7b7b1c4d531507ddfcc11,4b8f7c17-04f9-4d34-adf7-9c32dc38de40,2,1650,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.207575321,krishna-ThinkPad-P14s-Gen-2a,0.8671437439375302,1,0.0022907257080078125
1651,1,3,2,1,2,2,c19d68a941365b11a63f2465ef9d13ecbfaa046f,0de6f7ab-e33f-41e3-8d6e-1cf727fcd576,2,1651,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.209877968,krishna-ThinkPad-P14s-Gen-2a,0.8764001704139591,1,0.002246379852294922
1652,1,3,2,1,2,3,caddfbf114de4ea304ee8bef07ed917ff829e9fb,28998be0-8722-4812-9a61-4835473349d8,2,1652,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.212136745,krishna-ThinkPad-P14s-Gen-2a,0.8859274533530752,1,0.002267122268676758
1653,1,3,2,1,3,1,0c556c2ef97e6fbe229df2f482f67b583afad01b,b193dfc3-8f66-47bb-aee2-f1aa21226993,2,1653,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.214415789,krishna-ThinkPad-P14s-Gen-2a,0.8664859525133958,1,0.0022666454315185547
1654,1,3,2,1,3,2,a3179f7bd2e1bf43c5729da28c296a6b505b0fee,66f24627-26bd-4653-b461-6227a2ec8a7f,2,1654,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.216695070,krishna-ThinkPad-P14s-Gen-2a,0.875836498390612,1,0.002279043197631836
1655,1,3,2,1,3,3,3a7f69de8420ceea082058cb58d27d31912b4b7c,01bf6a6c-c100-4de5-8619-c12c93c2f58c,2,1655,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.218986273,krishna-ThinkPad-P14s-Gen-2a,0.8854701316423753,1,0.002256631851196289
1656,1,3,2,2,1,1,406fa702cb8c88f6bac9ade254a881165e3ca260,014dca7e-cc7d-4db3-8a76-f0806a43c48e,2,1656,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.221255064,krishna-ThinkPad-P14s-Gen-2a,0.8380503684233072,1,0.002239704132080078
1657,1,3,2,2,1,2,20f53494b18672559dcf8adb5b60c0ad501f1966,976133c4-405f-4249-bdaf-03e9c31ee5af,2,1657,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.223507404,krishna-ThinkPad-P14s-Gen-2a,0.851073781419137,1,0.002287626266479492
1658,1,3,2,2,1,3,defab3f0446355c7a42e023002642bf1c4803536,8b2f9c5b-558c-44cd-880f-2f8cc0e50a01,2,1658,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.225807428,krishna-ThinkPad-P14s-Gen-2a,0.8649706454742575,1,0.0022420883178710938
1659,1,3,2,2,2,1,90ee6f1af1cad2659d6e99fe9d88aeaf8a4f0666,c530177d-2fca-45ee-875c-a378dcef5add,2,1659,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.228062153,krishna-ThinkPad-P14s-Gen-2a,0.8377667812931409,1,0.002272367477416992
1660,1,3,2,2,2,2,25850667288b184fe2a713d710dd811e6f82d23d,8851ed05-2d1b-4117-8d1f-8a55a89034b0,2,1660,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.230346680,krishna-ThinkPad-P14s-Gen-2a,0.8508225594014845,1,0.0022611618041992188
1661,1,3,2,2,2,3,b38ec63b23e8966565e89ea55018273cf4823430,b018323d-8e5a-44e2-92a9-b935fd13c144,2,1661,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.232620239,krishna-ThinkPad-P14s-Gen-2a,0.8647584013893308,1,0.0022776126861572266
1662,1,3,2,2,3,1,0727c547f5929570357a71989afaf4e017bd6e76,d2885808-2ac8-4457-bb78-d9010745e490,2,1662,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.234910250,krishna-ThinkPad-P14s-Gen-2a,0.8372961303474832,1,0.002321481704711914
1663,1,3,2,2,3,2,8fbb6d00bca116014f24448eab9a5db74d69fc3e,2d574de9-0c11-470e-923e-7acb32bd1c0b,2,1663,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.237243891,krishna-ThinkPad-P14s-Gen-2a,0.8504054627359054,1,0.0024259090423583984
1664,1,3,2,2,3,3,2b3f7a719d0db49e5aac254620aed9cf31619483,b84323c0-925c-4f5f-bca0-fcebeaec4e73,2,1664,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.239682674,krishna-ThinkPad-P14s-Gen-2a,0.8644058535564594,1,0.002322673797607422
1665,1,3,2,3,1,1,658299fb6ac797b7c865be51859bfbd4992d07f6,9ef771e7-f0fd-4bdc-8cda-b938c67a0f69,2,1665,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.242018461,krishna-ThinkPad-P14s-Gen-2a,0.8034368196480876,1,0.0023193359375
1666,1,3,2,3,1,2,fddcbe91b52bda4844a29f22f095e26d259548e0,b24b2b02-3912-4cab-bd55-b2007bd3d53e,2,1666,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.244351387,krishna-ThinkPad-P14s-Gen-2a,0.819997353973744,1,0.002302885055541992
1667,1,3,2,3,1,3,2ed4e702f0b9c17dd521fe5b11d34de3e4548dfb,94dc97ff-3fb6-4cf1-8b7d-e0d752dbdb72,2,1667,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.246668339,krishna-ThinkPad-P14s-Gen-2a,0.8382616001487672,1,0.0023038387298583984
1668,1,3,2,3,2,1,52532a2afb21bb14afceb291507287272606925e,514e59a1-7628-456e-8007-8e50a704adce,2,1668,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.248985052,krishna-ThinkPad-P14s-Gen-2a,0.8032416661280539,1,0.0023386478424072266
1669,1,3,2,3,2,2,d7b2d5b32d6cb6cf2627dced4f892ce2dccee7a8,865cbe07-ac72-40fc-bc2f-d3986483fdfa,2,1669,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.251337050,krishna-ThinkPad-P14s-Gen-2a,0.8198189588649332,1,0.0024535655975341797
1670,1,3,2,3,2,3,aa86accddb416e229e10ea425b72f794e8272934,7ab84ede-fbdf-4510-90d2-5878a3dcd42d,2,1670,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.253803730,krishna-ThinkPad-P14s-Gen-2a,0.8381050550993733,1,0.0023827552795410156
1671,1,3,2,3,3,1,5c49a5787e6e6dec31d3733e06785f2fbe2def8a,5b0b2eb5-1f5e-4923-8836-c6d7b6850280,2,1671,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.256199597,krishna-ThinkPad-P14s-Gen-2a,0.8029173297018141,1,0.002496004104614258
1672,1,3,2,3,3,2,0aab22fee7fa86065a505003e0803419e7877b3d,fc3a0aa6-7838-4d2d-a732-1c94eb7ca057,2,1672,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.258708714,krishna-ThinkPad-P14s-Gen-2a,0.8195224074735695,1,0.002344846725463867
1673,1,3,2,3,3,3,76f706e5ff3e61aa38b4d16a459815a57412c3b9,1e5c47d6-9f66-4159-b9ea-af6294464dac,2,1673,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.261066675,krishna-ThinkPad-P14s-Gen-2a,0.8378447559959467,1,0.0023000240325927734
1674,1,3,3,1,1,1,c90b80385f8e80dc4ebce26366efacfc8ab25253,7c1aabad-ff50-4eaf-aa5b-40f9eea54561,2,1674,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.263379574,krishna-ThinkPad-P14s-Gen-2a,0.8833588646278938,1,0.002445220947265625
1675,1,3,3,1,1,2,4fc0f1ff53dbad283a2d528b0758688167185099,93bb2a98-76d9-494c-95fd-05febddb1204,2,1675,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.265838623,krishna-ThinkPad-P14s-Gen-2a,0.8886531459368832,1,0.0022382736206054688
1676,1,3,3,1,1,3,a686b397803a0f492e12ba290a13f1667a68a133,b974294c-a162-47bd-afd1-d34cf10e7325,2,1676,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.268089293,krishna-ThinkPad-P14s-Gen-2a,0.8945572782533275,1,0.002309083938598633
1677,1,3,3,1,2,1,64adbfd48788e7628353561a6a8d4f53321b4981,9c3a12ee-28a6-45cf-8371-5709b42af8b0,2,1677,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.270410538,krishna-ThinkPad-P14s-Gen-2a,0.8829999654097451,1,0.002295970916748047
1678,1,3,3,1,2,2,36fff8586c33f01d4c6afa203f031eab16f9d45d,8ac6f549-b560-4651-9fa9-4cbf160007de,2,1678,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.272719383,krishna-ThinkPad-P14s-Gen-2a,0.8883400664192067,1,0.002395153045654297
1679,1,3,3,1,2,3,e0b540f92e5b88c4556233c974f71fe29ef29873,332f3334-61f3-4e07-b864-80a56296476c,2,1679,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.275127649,krishna-ThinkPad-P14s-Gen-2a,0.8942985323269661,1,0.002312183380126953
1680,1,3,3,1,3,1,92018330e690e9c0829f580daba4f1b1f9ad0fa4,28f1b8b5-f260-4ee6-9fc2-57f5b22b5c33,2,1680,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.277452469,krishna-ThinkPad-P14s-Gen-2a,0.8824054454056736,1,0.002973794937133789
1681,1,3,3,1,3,2,42d1586d5a995faa48d68dc37937cf83727a022f,dae60054-23bf-4d98-9dad-2d7a939fc3f8,2,1681,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.280440092,krishna-ThinkPad-P14s-Gen-2a,0.8878211148735355,1,0.0023097991943359375
1682,1,3,3,1,3,3,db56dac28db8167b0d027e4b1bbfe1d4df48db23,58563914-9bfe-4dfd-9a45-d981434e88c6,2,1682,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.282766819,krishna-ThinkPad-P14s-Gen-2a,0.8938692982051356,1,0.002346515655517578
1683,1,3,3,2,1,1,cfa097ab2c9b4fa0af5bd401841276c93eb7211c,8e05f45a-324a-48ed-a3ac-bfa737e9ab3b,2,1683,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.285126209,krishna-ThinkPad-P14s-Gen-2a,0.8565859972745771,1,0.002242565155029297
1684,1,3,3,2,1,2,6d37e418e0fd7ee2e8e2ce6630106583f9302fd4,dd432c6d-c4f9-4574-81a7-e425ee0be5fe,2,1684,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.287381172,krishna-ThinkPad-P14s-Gen-2a,0.8649524179502148,1,0.002274036407470703
1685,1,3,3,2,1,3,200232f8026e402be332755384a60ff2d35680e0,c5e10b26-9bc6-4034-b196-d08d4a675a56,2,1685,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.289667606,krishna-ThinkPad-P14s-Gen-2a,0.8745938540455805,1,0.0022649765014648438
1686,1,3,3,2,2,1,cec5279f23adc2f9ffac2648cb8251e84475be0f,3c303365-93a1-43d2-b5fe-2525c82e7c42,2,1686,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.291944981,krishna-ThinkPad-P14s-Gen-2a,0.8563261185214105,1,0.0022988319396972656
1687,1,3,3,2,2,2,8dc7dd06e408e4c5c6fa8878162184a9129b334d,56697e76-cffb-4a46-8a0e-aaaf5e7a4146,2,1687,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.294256449,krishna-ThinkPad-P14s-Gen-2a,0.864718978080009,1,0.002276182174682617
1688,1,3,3,2,2,3,e17ec2055f7919b4d3206e54819d03b668b46e3b,89c4001a-d492-49b6-a652-acfe563cf20c,2,1688,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.296545267,krishna-ThinkPad-P14s-Gen-2a,0.874393545425704,1,0.0022821426391601562
1689,1,3,3,2,3,1,0218992872cdca59cbcfc29be55c12c5e943dcee,b36f1a57-cb7f-43b5-a697-939c7f3dae79,2,1689,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.298840046,krishna-ThinkPad-P14s-Gen-2a,0.8558947300296241,1,0.0022699832916259766
1690,1,3,3,2,3,2,4f812288e6b8f4053ff39893ede5b0ab62f7fd14,d5c17e5f-7f09-4f7f-b55c-cfc1a3e0994e,2,1690,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.301122904,krishna-ThinkPad-P14s-Gen-2a,0.8643313532423792,1,0.0022478103637695312
1691,1,3,3,2,3,3,05d4010134fc2951ac8fc2cad827d2d33dfd6fe6,102c06fb-1780-4b0e-84b8-2027d88a812a,2,1691,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.303383350,krishna-ThinkPad-P14s-Gen-2a,0.8740607964700442,1,0.0022974014282226562
1692,1,3,3,3,1,1,3b0f58c7de6ace08b20c5f649bf9631913337f94,060848ae-0de9-4b4a-b530-3c50b820dd55,2,1692,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.305693388,krishna-ThinkPad-P14s-Gen-2a,0.8246849284061541,1,0.0022454261779785156
1693,1,3,3,3,1,2,38c7e36e35a19b2b9c20801127612191e1052fbf,2c608785-0619-4a70-afff-2a3f40a6b140,2,1693,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.307951212,krishna-ThinkPad-P14s-Gen-2a,0.8359610784933312,1,0.0022673606872558594
1694,1,3,3,3,1,3,614c5e552d0d7906f1e89827fb731c7c466e10eb,672d7963-5d9b-4c27-b8ea-e8e60369fef0,2,1694,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.310230255,krishna-ThinkPad-P14s-Gen-2a,0.849325085665352,1,0.002254486083984375
1695,1,3,3,3,2,1,fbf1c927a57369c11513303ba987fe00120ec15e,44583167-0dd3-45e5-a713-ccdd7f780ea1,2,1695,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.312497139,krishna-ThinkPad-P14s-Gen-2a,0.8245026692973529,1,0.0022835731506347656
1696,1,3,3,3,2,2,659bf11db320fcdc90b98afdbaadbee0ff422859,b636a1b7-760c-434d-bc44-e47a2519dcf5,2,1696,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.314793110,krishna-ThinkPad-P14s-Gen-2a,0.8357931699535596,1,0.002271413803100586
1697,1,3,3,3,2,3,b6e87dcaa2d06a273c53f8eeea2ed9b1a7f29662,03fb0f1c-a10a-4d2d-9fa8-a6121ed9718c,2,1697,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.317076683,krishna-ThinkPad-P14s-Gen-2a,0.8491761909297536,1,0.0022482872009277344
1698,1,3,3,3,3,1,c1b5606fd24b64e18819a2e0ea0196a8a56657b9,ce49f6ab-0aad-4718-88ec-20176d0be035,2,1698,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.319337845,krishna-ThinkPad-P14s-Gen-2a,0.8241997150790319,1,0.0022802352905273438
1699,1,3,3,3,3,2,ed1372c8be1a4a625674bcf438ce2700c11b0498,839e30ea-b87a-46d9-ba6a-486259d3c3e8,2,1699,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.321630716,krishna-ThinkPad-P14s-Gen-2a,0.8355140206668585,1,0.002254009246826172
1700,1,3,3,3,3,3,48b1b731d21e4e6d00d01f33811a554dba2c9049,75971362-e74d-42a9-a5da-51fd5ccf65c9,2,1700,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.323897123,krishna-ThinkPad-P14s-Gen-2a,0.8489285962865086,1,0.0022742748260498047
1701,2,1,1,1,1,1,e71742e3d8e93e4340c56b765b15af887771faac,0b74fbc0-ade3-47c0-8361-4eb46d53ff61,2,1701,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.326183796,krishna-ThinkPad-P14s-Gen-2a,0.655650592001251,2,0.0022628307342529297
1702,2,1,1,1,1,2,5e695d670dd47b6392ec0353b1c3806a2c399b18,c985c3a2-6cf8-4e2f-968c-f6ccecaaf10b,2,1702,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.328459501,krishna-ThinkPad-P14s-Gen-2a,0.7306233064305139,1,0.0022852420806884766
1703,2,1,1,1,1,3,6b3406781cc2268e9e61e4a96c9d7d8a504262ea,a297891d-069b-4481-a66a-1b2198af9f15,2,1703,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.330757141,krishna-ThinkPad-P14s-Gen-2a,0.7834539286293422,1,0.002256631851196289
1704,2,1,1,1,2,1,11381bc47f9ac08b28bd4c765f7fd2b8bc027807,947c5419-2be5-4a5f-910e-ea1536db2c00,2,1704,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.333025932,krishna-ThinkPad-P14s-Gen-2a,0.6554900770340385,2,0.002234935760498047
1705,2,1,1,1,2,2,f3d9a6631634c6fc8244e72e737f825447654fce,705a1b35-2fc2-4579-992d-a03f703b7632,2,1705,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.335273504,krishna-ThinkPad-P14s-Gen-2a,0.7304507371418081,1,0.002259969711303711
1706,2,1,1,1,2,3,308b78115d8f4386bea73b6d67b3a6477233a064,ce95c934-ecb6-4666-923a-b780301e9c04,2,1706,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.337545633,krishna-ThinkPad-P14s-Gen-2a,0.783299521412215,1,0.002249479293823242
1707,2,1,1,1,3,1,c000545a9a3a1e26f206c9f5f4f84423775b513e,ede6062d-e43b-4847-8c2b-777c1909c1c1,2,1707,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.339807510,krishna-ThinkPad-P14s-Gen-2a,0.6552235218801218,2,0.0022916793823242188
1708,2,1,1,1,3,2,c18d546523811f6d81a2d35e897d20fe9657b60c,81fa9973-256a-4e71-92f6-1377a85e491b,2,1708,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.342111588,krishna-ThinkPad-P14s-Gen-2a,0.7301639166305173,1,0.0022373199462890625
1709,2,1,1,1,3,3,55ccc0b664b0cbcc446fa10f839f77b671b1d607,dbb21b28-b430-48ed-9f42-9e8b008811e3,2,1709,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.344361544,krishna-ThinkPad-P14s-Gen-2a,0.7830427559627642,1,0.0022630691528320312
1710,2,1,1,2,1,1,9ef0a5eea4dfbc43aaed9c6d5d6b51509704c98c,eed856b5-4b82-4353-a95c-5fb2f1cfae82,2,1710,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.346636534,krishna-ThinkPad-P14s-Gen-2a,0.6415469330210033,2,0.002243518829345703
1711,2,1,1,2,1,2,d1052fd9a872875b19734beb7f96da8e4b4c55fc,5f89bd06-5bc7-43e1-81c9-100f2bf66714,2,1711,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.348892450,krishna-ThinkPad-P14s-Gen-2a,0.7160795922301019,1,0.002224445343017578
1712,2,1,1,2,1,3,ac5a6262abebcf35bcdc094a5af78ce4af21eded,9e116ad5-8317-44da-9b2f-1fd3d73bccd2,2,1712,25d48a79-b05c-4119-a626-613d44aeaf30,calc,2023-12-19 04:44:52.351129055,krishna-ThinkPad-P14s-Gen-2a,0.7705273635984939,1,0.0022368431091308594
